s11	s12	s21	s22	s31	s32	s41	s42	s51	s52	sn11	sn12	sn21	sn22	sn31	sn32	sn41	sn42	sn51	sn52	ts11	ts12	ts21	ts22	ts31	ts32	ts41	ts42	ts51	ts52
-0.55436	-0.0836	-0.24294	-0.01643	-0.87346	-0.06095	-0.79992	-0.15184	-0.57125	-0.38666	0.63131	-0.13207	-0.46927	0.59173	0.00039	-0.74493	0.10962	-0.88778	0.33327	-0.22342	-0.05252	0.92052	-0.17075	0.32516	-0.11929	0.01132	0.08687	-0.17386	0.23242	-0.305907
0.20836	-0.04668	0.07056	-0.00471	0.17774	-0.0473	1.368	-0.92634	1.71277	-0.29481	0.5725	-0.69724	-0.53125	-0.4517	-1.51874	0.53121	-1.48272	-0.53263	-1.41385	-1.21196	0.37394	0.05397	0.013	-0.55042	0.99589	0.31877	0.99686	-0.2909	1.20459	-0.15819
-0.91464	-0.78616	-1.22194	-0.18613	-1.16845	-0.55092	0.62136	-0.88903	0.9773	-0.65095	-1.08256	0.02025	0.6612	-0.70262	0.41887	0.17202	-1.08866	-1.06541	-0.71356	-0.9656	-0.23388	-0.43226	0.13995	0.07385	0.82451	0.41178	0.9463	-0.22913	1.14467	-0.09973
0.42917	-0.32727	0.15859	-0.07024	0.68856	-0.18443	0.60688	-1.0831	1.14142	-0.66401	-0.29083	0.01615	-0.89379	1.092	-1.47965	0.86919	-1.60756	-0.93836	-1.19802	-1.36405	1.18785	-0.0536	-0.17183	1.25131	0.87818	0.35384	1.02555	-0.34356	1.19133	-0.28532
0.02234	0.45173	0.00563	0.10236	0.02717	0.26358	-0.1796	-1.05159	0.66467	-0.69415	-0.03103	-1.4926	-0.39712	-0.11405	-1.12697	-1.7142	-1.23355	-1.06726	-0.58593	-0.79799	0.28983	0.34114	-0.0333	-0.29213	0.72585	-0.0886	0.8616	-0.55212	0.84926	-0.56224
-0.50234	-0.82205	-0.1937	-0.20318	-0.87486	-0.6856	-1.27217	0.33869	-0.76785	0.73259	0.82509	0.30205	-1.32524	-1.36428	-1.14452	0.08415	0.16708	0.47798	-0.01908	0.60001	-0.80461	-0.21069	-0.27238	-0.25852	-0.8159	-0.6054	-0.46956	-0.41394	-0.28779	-0.440
-0.53403	0.74687	-0.19652	0.18373	-0.45079	1.34096	-0.15217	0.04896	0.21864	-0.28435	-0.07003	-2.16246	2.04153	-1.32946	1.51272	-0.61594	-0.5802	-0.68494	-0.13233	-0.4982	-3.01587	-0.85623	-0.09626	-0.73385	0.14628	0.16622	0.3425	-0.20663	0.46711	-0.20502
0.79291	1.10709	0.41954	0.31288	0.93553	0.78426	0.1328	-0.53283	0.19219	-0.67951	1.47282	-0.07837	0.88315	-0.49383	1.58378	-0.39047	-0.71251	-1.05892	-0.18741	-0.85338	1.68226	1.42316	0.00603	-0.16963	0.65301	0.06667	0.82582	-0.43792	0.767	-0.43038
0.69842	2.47575	0.25158	1.98239	0.77071	1.2157	-0.1563	-0.22348	-0.11873	-0.37705	-0.32719	-0.83173	-0.13798	-0.6358	0.27582	-1.08577	-0.27982	-0.87035	0.02843	-0.34548	-0.1115	-0.89927	0.123	-3.86383	0.10133	-0.09193	0.24273	-0.32693	0.32059	-0.36307
0.77806	0.15164	0.75245	0.03317	1.19444	0.01765	1.10552	-0.98335	0.44977	-1.11947	1.23231	-0.92314	-0.81606	-0.89199	-2.27917	0.95823	-1.06367	-0.8924	-0.42114	-1.05038	0.3834	-0.80289	-0.06318	-0.07656	0.60245	-0.03184	0.79755	-0.48363	0.71701	-0.47384
-0.35438	-0.25556	-0.1284	-0.05255	-0.33746	-0.13754	-0.62538	-0.45433	0.25279	-0.22208	0.70963	-1.28907	0.08188	-2.10497	-0.89376	-2.00163	-1.25399	-0.66961	-0.56529	-0.54499	0.32964	-0.05646	0.00618	0.06511	0.71599	-0.09383	0.89401	-0.59723	0.81855	-0.508516
0.39249	1.48281	0.1422	1.07066	0.47205	1.10027	0.39224	-0.37111	0.70095	-0.27116	0.68547	0.48393	0.252	-0.05194	-1.48207	0.22179	-0.62992	-0.6446	-0.38342	-0.58178	-0.17032	1.00027	-0.07435	0.3421	0.52014	0.38021	0.6936	-0.14537	1.03192	-0.04815
-0.10807	-0.90236	-0.03424	-0.20571	-0.02735	-2.25255	-0.09786	-1.22309	0.74398	-0.60059	-0.80997	0.49098	-1.03194	-1.722	-0.98938	0.39756	-1.49149	-0.61105	-0.84428	-1.25276	0.37369	-0.92028	-0.65613	0.15436	0.91197	0.04175	0.94359	-0.46694	1.09635	-0.51
0.32775	-0.09968	0.11245	-0.01571	1.23437	-0.06545	0.43371	-0.16549	-0.32621	-0.64689	-1.11662	-0.91216	-0.88691	0.35588	-0.92186	-1.69531	0.30919	-0.84606	0.38224	-0.16306	-0.41422	-1.3128	-0.07164	0.24023	-0.11284	0.02367	0.02092	-0.19132	0.05463	-0.18375
0.47452	-1.54674	0.16469	-0.9772	0.4823	-1.13501	0.38983	-0.7078	0.94512	-0.39979	-0.98621	0.16866	-0.79514	0.92005	-0.85664	0.12144	-1.54087	-0.96942	-0.96637	-1.03148	0.09413	-0.07711	-0.31639	0.6983	0.91695	0.2361	1.00814	-0.35075	1.14308	-0.31605
1.33605	-1.99776	1.29864	-0.94218	1.08353	-0.94132	1.22207	-0.74263	1.42878	-0.49086	-0.38205	-1.3169	-0.60837	0.53657	0.74847	0.03214	-0.54239	-0.83939	-0.66623	-0.86386	0.00691	0.49055	-0.08019	0.16656	0.82242	0.33842	0.95016	-0.24851	1.146	-0.03332
-0.03655	-0.27705	-0.01671	-0.05299	-0.02052	-0.13397	-1.33931	-0.16233	-1.32857	-0.12789	1.13704	-1.12303	1.41483	-0.77275	-0.06087	0.35921	0.66698	0.12054	0.74355	-0.16995	-0.44331	1.7827	-0.07744	-0.03383	-0.33646	-0.26986	-0.01003	-0.21831	0.48268	0.4445869
-0.17103	-0.05404	-0.06144	-0.00787	-0.10424	-0.05683	-1.00344	-0.76714	-0.13882	-0.79556	0.27616	-1.57034	0.40948	-0.25853	-0.7226	-0.33377	-0.7485	-0.89462	-0.02716	-0.98198	0.52138	-0.44197	0.00929	0.13312	0.81188	-0.02754	0.7243	-0.47151	0.68166	-0.44
-0.74735	0.93535	-0.32735	0.24076	-1.00626	0.58662	-0.63545	-0.79905	-0.6203	-0.79606	0.57559	0.45853	-2.32321	-1.65492	-0.76053	-2.24402	0.56373	-1.0399	0.84545	-0.42738	-1.20611	-0.19884	0.00729	0.16042	-0.28334	0.43738	-0.19938	0.44335	-0.08201	0.51535
-0.21725	0.06016	-0.0774	0.01665	-0.13725	-0.01124	-0.14022	-1.20544	0.86919	-0.85128	-1.09397	0.0949	-0.09915	1.5342	-1.50116	0.57626	-1.02157	-0.5642	-0.66685	-0.89043	0.1729	0.85866	0.01938	-0.05751	0.82809	-0.12633	0.93065	-0.61006	0.89187	-0.58891
0.411	1.57868	0.15077	1.10951	0.94978	1.12624	0.83543	0.18708	0.59471	-0.32063	0.13956	-0.91161	-2.27115	0.72341	-1.7866	-1.09164	0.03242	-0.69049	0.03954	-0.06696	-0.26086	1.72686	-0.00387	0.23727	-0.17063	-0.0615	0.02099	-0.23105	0.00214	-0.36237
-0.37033	1.35031	-0.1304	0.85965	-0.31688	1.20519	1.01467	-0.18586	0.75862	-0.9184	0.7502	-1.2094	1.78141	-1.14672	1.15864	-0.57718	-0.77519	-1.35467	-0.07835	-0.68733	1.34203	-1.01143	-0.14911	0.57069	0.28995	0.25877	0.43318	-0.17457	0.4957	-0.18058
0.06999	1.90116	0.02604	1.54296	0.07316	1.30999	0.18366	-0.05881	0.10182	-0.63561	-1.21938	-0.10492	0.36269	0.42682	0.11751	-0.18726	-0.40632	-0.76187	0.15907	-0.2868	-1.40373	-1.87355	0.13329	0.69836	-0.05145	-0.00993	0.09221	-0.26006	0.06327	-0.43917
-1.76287	-1.20098	-1.65739	-0.30068	-1.21292	-0.62934	0.09616	-0.79367	0.88331	-0.44462	-0.174	-0.04615	-0.27899	0.27376	-0.63429	0.57652	-1.03465	-1.04557	-0.73265	-0.8724	0.70558	-0.72034	-0.19329	0.43826	0.842	0.31979	0.90526	-0.26607	1.0767	-0.1331
-1.14657	1.82705	-0.63761	4.53947	-0.18854	2.29387	1.32112	-0.47172	1.30757	-0.63437	-0.7654	1.96354	-0.72108	0.35837	-1.39012	-1.23802	-1.32135	-0.42811	-1.24367	-1.48095	1.36074	0.16931	0.0613	0.02859	1.06204	0.28073	1.06824	-0.30995	1.1838	-0.37095
0.23661	-1.06047	0.07754	-0.33572	0.15663	-1.06023	0.2172	-0.84535	0.85111	-0.51969	1.40152	-1.7393	0.40894	-0.48393	-0.29675	-0.78148	-1.19391	-0.65879	-0.75257	-0.77192	-2.26025	0.46922	0.02565	-0.16561	0.80182	0.25087	0.97307	-0.29781	1.24941	-0.04498
0.86562	-1.05348	1.03044	-0.26777	1.08752	-0.72476	-0.5805	0.09555	-0.1129	0.16083	-0.54191	-0.22208	-1.0434	0.81132	-0.58874	0.18588	-0.22735	-0.47396	0.08472	0.12756	1.12042	1.37261	-0.05465	0.22503	-0.21822	-0.09048	-0.01001	-0.24698	-0.02887	-0.40287
-0.47494	1.78182	-0.16393	1.47894	-0.41883	1.17183	-0.01429	-0.45312	0.0532	-0.54599	0.41755	0.5896	1.21595	-1.61472	-0.15521	-1.39106	-0.25422	-1.02288	0.10182	-0.40079	1.02042	-0.20543	-0.35531	0.16592	0.0001	0.05966	0.17824	-0.16361	0.29144	-0.28627
0.19058	-0.20916	0.065	-0.03791	0.17472	-0.10327	-0.0359	-0.00709	-0.12458	-0.05294	-1.49947	0.1315	1.52678	-0.08321	1.32622	-0.61367	-0.10889	-0.14547	-0.02433	0.10214	-0.43407	1.64851	0.82248	0.00002	-0.26526	-0.21821	-0.03275	-0.35382	-0.0895	-0.45713
-1.54177	-1.81404	-1.6362	-0.58298	-1.01871	-1.10741	-0.55056	-0.15179	-0.08534	0.07248	-0.42365	0.08491	0.09517	-0.04778	-0.85529	0.0624	-0.30735	-0.05296	0.05927	0.1205	0.88204	0.32188	-0.29935	0.52174	-0.22704	-0.20687	-0.0193	-0.29471	-0.06353	-0.4362
-1.11226	1.62734	-1.08832	0.5483	-0.96353	0.8597	-0.29275	0.14996	-0.34981	-0.12795	0.09562	0.66918	-0.72039	0.44271	-0.66372	0.39401	-0.09576	-0.66554	0.19658	0.04671	-0.80208	-0.24403	-0.00045	0.99182	-0.20176	-0.01328	0.02307	-0.20254	0.06456	-0.32899
0.42198	-1.41627	0.14414	-1.28314	2.16293	-1.17642	0.9333	-0.51145	0.90861	-0.37304	0.69672	-0.87755	-0.84464	-0.23459	-0.933	-0.38945	-1.52915	-0.6703	-1.19954	-1.35637	1.76477	-0.31576	0.11318	0.16182	1.01485	0.25776	1.07506	-0.32259	1.2294	-0.34654
0.28444	1.59319	0.10139	1.15962	0.37656	1.24985	0.93355	-1.38968	1.39576	-0.8753	0.33092	-0.27106	-1.03197	-0.05268	-1.29701	0.76569	-1.84739	-0.7256	-1.32179	-1.6132	-0.22089	-0.24389	0.35051	0.48447	1.07676	0.28071	1.07941	-0.27857	1.19047	-0.3798
1.25507	1.5983	1.41509	0.47611	1.19856	0.85857	1.54047	-0.00233	1.1642	-0.99716	-1.39601	-0.85575	-0.618	0.96165	-1.27572	-0.65666	-0.33116	-1.06981	0.17221	-0.44294	-0.02743	1.92804	-0.09943	0.26813	-0.15864	0.05509	0.03808	-0.15405	0.10333	-0.27311
1.08487	-0.35117	1.91509	-0.07652	1.42414	-0.26421	1.09172	-0.38482	1.35972	-0.12387	0.72863	-0.16234	-1.15911	-0.44552	0.02103	-0.28202	-1.11372	0.00912	-1.23467	-0.55761	1.60593	-0.98224	0.0068	0.09171	1.11588	0.21482	1.09724	-0.35849	1.35647	-0.18982
-0.70984	0.25735	-0.39627	0.05479	-1.02729	0.06539	0.79756	-1.10236	1.44111	-0.2632	0.67801	1.13535	-0.1861	1.40106	-1.02669	-0.44442	-1.41078	-0.46509	-1.31753	-1.44576	1.36772	-0.73959	-0.02903	-0.07352	1.11375	0.27429	1.11524	-0.27861	1.34742	-0.33969
-0.51272	-0.16863	-0.21146	-0.03435	-1.13713	-0.09514	-0.10024	-0.08287	0.0501	-0.12093	-1.20412	-0.13266	-0.78903	-1.22909	-1.19206	0.54348	-0.20853	-0.49017	0.15394	-0.05564	1.40148	-0.67381	-0.65764	0.88563	-0.14378	-0.05913	0.029	-0.22815	0.03497	-0.395
0.35054	-1.34705	0.11806	-0.95097	0.23194	-1.11856	-0.2311	-0.00145	-0.16269	0.21219	-0.04967	0.42731	1.77155	2.28904	0.45143	-1.93674	-0.23405	0.05573	-0.1312	0.22264	1.79693	0.14661	-0.3821	0.23719	-0.306	-0.43592	-0.13611	-0.42485	-0.11603	-0.47534
-0.00405	0.9821	-0.00227	0.34007	0.02439	1.2431	0.67788	-1.07482	1.05058	-0.72902	-0.92644	-0.23351	-0.87986	0.33394	-1.28223	0.18757	-1.54513	-1.00204	-1.09197	-1.28665	-0.54938	-0.9166	0.21957	-0.05598	0.87385	0.09079	0.98971	-0.30692	1.11377	-0.25692
0.25078	-1.47729	0.08122	-1.32232	0.17581	-1.1854	0.05796	-0.25659	0.05881	-0.36798	-0.29286	0.53309	-0.36519	0.30307	-0.48751	-0.05603	-0.24971	-0.84779	0.01502	-0.38959	1.52958	-0.81261	-0.21078	0.25636	0.14152	0.31731	0.30464	-0.07284	0.18411	-0.23874
0.22459	0.6764	0.07727	0.17718	0.15548	0.673	-0.02	0.48039	-1.31591	-0.26738	-0.43438	-0.06678	-0.36793	-0.24451	1.10015	1.07455	1.50985	0.5104	1.04202	-0.00644	1.99045	2.17688	-0.57328	-0.67758	-1.58537	-0.4475	-1.77408	0.36747	-1.62447	-0.16766
0.05566	0.41409	0.01667	0.09377	0.04529	0.16899	1.47791	-0.05027	-0.96748	-1.27543	-0.60691	-1.16304	1.33389	-0.52691	-0.59587	0.29759	1.80113	0.42977	0.93467	-0.41102	-1.01248	-0.53747	-0.50963	-0.52104	-1.31022	0.14214	-1.88478	0.71404	-1.98014	-0.06625
0.24995	-0.35033	0.08464	-0.07132	0.21379	-0.17701	0.85176	-0.53634	-0.54499	-0.84836	-0.32236	-0.33237	-0.75461	0.31007	-0.53215	-0.65222	1.82982	-0.00477	0.90313	-0.66387	-0.34578	0.93132	-0.13389	-0.28496	-1.13088	0.30631	-1.9103	0.91801	-2.03951	0.10517
0.32622	0.1377	0.11884	0.03509	0.63943	0.03344	0.09299	-0.60798	-0.38689	-0.76547	0.5615	0.91557	0.35318	-0.99116	2.27324	0.3579	1.519	-0.36054	0.83348	-0.72267	-1.43672	0.69984	0.79897	3.00301	-1.27218	0.40427	-1.8748	0.9418	-1.94623	0.20413
0.49614	0.83468	0.17939	0.20031	0.64072	0.79874	1.32553	0.38595	-1.07034	-0.61688	-0.14373	-1.32083	-0.66576	-0.83384	-0.00615	-2.36648	1.65059	0.72236	0.85205	-0.15191	-1.36402	0.246	-0.35026	-0.46961	-1.43503	-0.10849	-1.87075	0.62916	-2.01142	-0.19282
-0.74634	-0.46454	-0.56756	-0.10209	-1.23669	-0.31285	-1.11199	0.93406	-1.63815	0.25619	0.14539	-0.08732	1.48868	1.20933	0.55134	0.49014	1.20795	0.8666	0.92035	0.33528	-0.67982	-0.43272	-0.4446	-0.26042	-1.36355	-0.74408	-1.69423	0.25124	-1.50876	-0.23534
-0.3247	-0.10691	-0.12195	-0.01942	-0.45205	-0.07806	0.0596	-1.46206	0.18471	-1.25718	-0.81453	0.41621	0.46661	0.05363	0.36397	-1.20554	0.79447	-1.78687	0.47668	-1.15569	-0.69771	2.25861	0.27021	-0.39551	-0.28908	0.40308	-1.82621	1.16913	-1.80142	0.44308
0.48958	-0.0181	0.18132	0.00004	0.7634	-0.03644	1.49196	-0.25824	-1.31852	-1.00436	-1.08642	-2.9157	0.37135	-1.18335	1.00843	-0.34475	1.93441	0.17313	1.2492	-0.41829	-1.00539	1.51975	-0.35783	-0.40551	-1.24886	-0.03093	-1.8728	0.69741	-1.8185	-0.00562
0.52609	-1.58056	0.18517	-1.03015	0.61288	-1.19842	0.29136	-1.04352	-0.25331	-1.0351	-0.44131	-1.18368	0.50879	-1.49677	0.82306	-0.49021	1.42205	-0.13745	0.79367	-0.66853	0.58654	1.99225	-0.2712	-0.85606	-1.0379	0.15606	-1.89516	0.86897	-2.02389	0.0298
0.44606	0.15493	0.15861	0.03981	0.69197	0.04437	-0.24592	-1.29169	-0.31335	-1.30714	-0.35132	0.45111	1.32582	0.73311	-0.35365	1.50972	0.47437	-1.37313	0.47988	-1.05994	-0.72175	0.0036	0.07549	-0.01121	0.31178	0.1722	1.58592	0.79324	1.2319	0.87327
-0.88404	-0.1265	-1.26391	-0.02728	-1.21626	-0.08753	-0.72241	-0.07572	-1.02004	-0.2005	-0.65817	0.77963	-1.35345	1.39433	-0.62853	0.01674	1.67286	0.64399	1.03881	0.03729	0.13449	1.90846	-0.44153	-0.14231	-1.44811	-0.22645	-1.8043	0.50589	-1.86794	-0.2102
0.40179	-0.89638	0.14295	-0.2157	0.43072	-0.78433	1.25577	-1.12197	0.95154	-1.31065	0.0775	-1.11223	0.28991	-0.74512	0.93418	-1.36263	0.99458	-2.03447	0.25573	-1.16939	0.15538	0.35644	0.32521	0.13444	-0.6723	0.57311	-1.75563	1.35693	-1.96626	0.64691
-0.11037	-1.52386	-0.04145	-1.04984	-0.07198	-1.2962	0.08433	-1.50432	0.13712	-1.48288	1.38831	0.19097	0.7802	-0.47736	0.6301	-0.75287	0.72754	-1.37555	0.4333	-1.17822	0.34446	-0.61579	0.06236	-0.05682	-0.35422	0.44103	-1.81709	1.15247	-1.79571	0.42421
0.08689	-0.49126	0.02469	-0.10608	0.0554	-0.29228	-0.97576	-0.09357	-1.39632	-0.36369	0.01159	0.48953	-0.45174	-0.71297	0.63563	0.3216	1.40998	0.2048	1.02906	-0.04621	1.36223	0.80722	-0.458	-0.11544	-1.54017	-0.38012	-1.78553	0.37662	-1.64114	-0.11334
0.43149	0.48364	0.14729	0.1145	1.10505	0.27545	-0.41307	-0.94225	-1.05	-0.98921	-1.66169	-0.33956	-0.82518	-0.84561	0.11221	1.34276	1.53273	-0.10384	1.03388	-0.45235	-1.11643	-0.39139	-0.31432	-0.13112	-1.32116	-0.12181	-1.82207	0.60091	-1.72841	-0.00703
0.23899	0.14545	0.08222	0.03774	0.20643	0.04507	1.18009	0.03276	-0.13947	-0.53494	-0.70278	1.91314	-1.2426	-1.90833	0.2809	0.70537	1.35313	0.68964	0.69275	-0.15757	-0.48571	0.30122	-0.43681	-0.6613	-1.46083	0.04089	-1.85526	0.60542	-2.02106	-0.21167
-0.45151	-1.10081	-0.16836	-0.33494	-1.34482	-1.1553	-0.11221	-1.53571	0.44912	-1.43127	-1.00047	0.24605	-0.12872	1.74848	0.93446	-0.79425	1.01959	-1.82942	0.3373	-1.10272	0.64198	0.31007	0.08678	-0.00441	-0.38435	0.44894	-1.83752	1.21088	-1.8851	0.46786
0.86018	0.5957	0.83776	0.13443	1.30614	0.59055	1.53997	0.96743	-1.3914	1.27546	0.0226	1.12074	0.47629	-0.45701	0.54717	0.33394	1.64615	1.37324	0.89297	0.20134	-0.19804	-0.3815	-0.34079	-0.16142	-1.34995	-0.3857	-1.77104	0.4662	-1.8752	-0.24756
-0.95048	-0.11016	-1.02803	-0.02337	-1.20146	-0.08864	1.48187	-0.76037	0.06906	-0.96247	0.22	1.25474	-0.89535	-1.128	0.70791	-1.88345	1.07736	-1.58182	0.39724	-1.01557	0.69567	-1.25445	0.01327	0.17159	-0.66684	0.33214	-1.8556	1.15498	-1.95205	0.42699
-0.6817	1.14511	-0.28732	0.3589	-0.72609	1.0245	-0.44393	-1.47074	-0.29724	-1.29083	0.217	0.14597	-0.3568	1.17519	-0.11885	-0.51697	1.78995	-0.12355	0.94309	-0.65716	0.00607	-1.23665	-0.27608	-0.55803	-1.15809	0.36188	-1.89867	0.89655	-1.98899	0.09036
-0.15278	-0.84432	-0.05352	-0.20561	-0.07712	-0.83706	-1.2202	-0.90625	-1.0445	-0.95479	-0.54104	-0.93831	-1.253	0.85059	0.66611	0.38889	1.3258	-0.38801	0.88718	-0.53547	0.25378	1.08624	-0.17914	-0.18731	-0.853	0.01856	-1.77921	0.72437	-1.72691	0.2227
0.36651	-0.35942	0.12894	-0.07465	1.2109	-0.18735	0.5993	-0.92013	-0.47423	-1.18398	0.83624	0.70145	0.46785	1.18913	0.4988	1.24533	1.2617	-0.40033	0.74596	-0.67927	0.43666	-0.15957	-0.15858	-0.63027	-1.03481	0.2967	-1.86082	0.86107	-1.77869	0.16773
-1.27253	0.80009	-1.70626	0.17524	-1.35745	1.33559	-1.17447	-1.09024	0.46662	-1.60275	0.09893	1.18794	1.40959	-1.41386	1.47563	-1.94771	0.86508	-1.74604	0.41965	-1.07052	0.44188	-0.32296	0.24304	0.13345	-0.32315	0.49506	-1.80947	1.27003	-1.93567	0.53555
-1.68027	1.6285	-2.84194	0.1354	-1.75735	0.14967	-1.24461	-0.15532	-1.47897	-0.42377	-1.19856	-0.85467	0.57364	0.91188	0.85626	1.63982	1.45653	0.47683	1.04137	-0.08159	0.08475	-2.13993	-0.84976	-0.36695	-1.39214	-0.47544	-1.78078	0.37512	-1.63381	-0.13647
0.98858	-0.14673	4.95323	-0.02227	2.4457	-0.03548	0.99485	-0.21528	-0.9056	-0.86877	1.07324	0.71296	0.40628	1.27508	-0.34737	-0.80338	1.17565	-0.3823	0.85224	-0.68722	-0.10937	-1.15988	-0.12815	0.18852	-0.71216	0.1486	-1.71936	0.78227	-1.73898	0.25945
-0.25735	-0.6823	-0.0914	-0.14626	-0.15738	-0.59173	-0.86268	-0.56558	-1.26427	-0.70166	-0.50483	-0.78261	-0.72716	-0.81119	0.99843	0.37864	1.46918	-0.00536	1.01957	-0.33935	1.12743	0.43463	-0.40597	-0.16827	-1.38598	-0.20779	-1.80455	0.50653	-1.69799	-0.0317
-0.62549	0.92304	-0.2616	0.24149	-0.94686	0.69503	-0.48534	-0.57035	-0.91132	-0.71975	-0.55593	-0.79314	1.51931	1.23339	-0.23661	0.91847	1.37297	-0.12869	0.96005	-0.35131	0.45735	0.12058	-0.43719	-0.39122	-1.30933	-0.26229	-1.79624	0.5003	-1.72354	-0.0541
1.03215	-1.27288	1.19905	-0.32617	1.04117	-1.06832	0.81895	-1.01897	-0.69563	-1.25282	0.79759	-0.7006	0.31255	0.04187	1.05748	-0.28833	2.14922	-0.11344	0.98562	-0.68135	0.69347	0.40106	-0.22706	-0.1378	-1.21139	0.40794	-1.90738	0.944	-2.03918	0.15884
1.21451	-0.61818	1.58694	-0.14297	1.37383	-0.53822	1.40983	-0.92578	1.13293	-1.20099	-1.09041	0.78714	-0.13307	-0.26996	0.88343	-2.25107	0.54111	-1.63686	-0.07356	-1.17471	-0.30056	-0.35127	0.2729	0.25838	0.27426	0.49326	-1.73307	1.39845	-1.95356	0.72894
0.49355	2.19531	0.17322	1.75911	0.49603	1.38687	-0.13158	1.74409	-1.79601	-0.20749	0.11381	-1.75844	-0.35431	0.11314	1.46626	1.33663	1.62539	0.78192	1.10419	0.05563	-0.41451	1.01222	-0.61882	0.0628	-1.4844	-0.66837	-1.77099	0.35049	-1.61799	-0.18424
0.50341	-1.25553	0.18507	-0.43222	0.58176	-1.06092	0.66778	-0.80255	0.34214	-0.79515	-0.98544	3.02258	-0.14467	0.8076	-0.97705	-0.31697	1.05258	-0.37607	0.38686	-0.73566	-0.88111	-0.14898	-0.26112	-0.33355	-1.27887	0.22185	-1.90424	0.80998	-2.05924	-0.06442
0.28517	0.94816	0.1001	0.28155	0.26161	1.01563	1.56038	-0.32209	1.36642	-0.70219	-0.01621	-0.34213	-0.72431	-0.27505	0.46111	-1.06507	0.09601	-1.58343	-0.21504	-1.15907	0.11276	-0.71997	0.41526	0.17139	0.36031	0.46705	-1.72233	1.41265	-1.90588	0.7526
0.33243	-1.64463	0.10913	-1.42413	0.22992	-1.25849	0.24025	-1.03683	-0.06472	-0.97388	0.34812	0.81423	2.99651	-0.61849	2.27586	-1.90081	1.41257	-1.57942	0.68432	-0.99073	0.17724	0.35776	-0.07153	0.02127	-0.64857	0.4692	-1.84012	1.13366	-2.02711	0.43297
-0.25549	0.70181	-0.08841	0.16782	-0.14769	0.7059	-1.02585	-0.99273	-0.91782	-1.25498	0.57958	0.22887	0.57541	-0.43989	0.68704	-2.31491	1.93548	-0.95308	0.91065	-0.82702	-0.12203	0.11525	0.06666	-0.15315	-0.78685	0.30529	-1.8415	0.95268	-1.78463	0.26909
-0.04831	0.13977	-0.01903	0.03421	-0.01833	0.0219	0.50673	-0.81623	0.3602	-0.98495	2.05524	-1.94153	0.16017	0.13666	-0.08549	0.01069	0.72843	-1.86212	0.23528	-1.11517	0.45963	-0.25322	0.01783	-0.10686	-0.30044	0.37673	-1.8087	1.22169	-1.84331	0.51631
-0.12738	-0.81954	-0.04402	-0.19745	-0.05158	-0.66611	0.61219	-0.78267	0.46179	-0.87537	-1.78954	0.05586	-0.77689	-0.75407	1.52627	-1.00824	0.65236	-1.74153	0.1348	-1.13605	-1.10504	-1.35481	0.0316	0.01025	0.0799	0.46711	-1.75086	1.3136	-1.89791	0.61418
0.06654	-0.47949	0.01825	-0.10282	0.04557	-0.27845	-0.79023	-1.31196	-0.16282	-1.22648	1.18448	-0.74621	-1.27616	-1.47398	1.11173	-2.14615	1.0769	-0.98935	0.59225	-0.9334	-0.41654	-0.70581	0.22621	-0.22297	-0.96285	0.33892	-1.88372	1.01816	-1.94116	0.25115
0.26229	-0.53892	0.08607	-0.11458	0.19064	-0.30259	0.30345	-1.06497	-0.10946	-1.14265	0.37316	-0.46127	2.34795	0.14659	1.4858	-1.136	1.41711	-2.11325	0.48973	-1.107	1.02822	0.83699	-0.15529	0.27723	-0.20845	0.46627	-1.67752	1.20912	-1.79997	0.59145
-0.02543	-0.27135	-0.01293	-0.05101	-0.01243	-0.1301	-0.79489	-0.32117	-0.82293	-0.51002	0.24753	-0.6305	-1.47092	2.34056	0.66208	1.86945	1.40541	-0.02673	0.8082	-0.36748	-0.39382	-0.73085	-0.24601	-0.19484	-1.23552	-0.18286	-1.80555	0.58295	-1.73667	0.12906
-0.59064	-0.40922	-0.26309	-0.08866	-1.58885	-0.16348	-0.54608	-0.35317	-0.78835	-0.49372	-0.4868	1.32036	0.48654	2.08043	0.80425	1.2199	1.59383	0.60859	1.02993	-0.18286	-1.43581	-0.89618	-0.34612	-0.25992	-1.38237	-0.09008	-1.84338	0.62555	-1.87039	-0.10363
-0.23025	-0.62803	-0.08431	-0.13384	-0.15837	-0.38629	-1.65193	0.27928	-0.27456	1.32294	0.05739	-0.49025	-0.30228	-0.2206	-0.07765	0.43819	-0.05471	1.91088	-0.16366	1.94222	-0.39287	0.71529	-0.19301	-0.65814	-1.02036	-0.92895	-0.98985	-0.10944	-0.9638	0.3783147
-0.23058	1.64291	-0.07732	1.17952	-0.1655	1.3875	-0.98393	1.50094	-1.60074	0.88056	-0.76958	-1.3296	-1.18001	-2.17777	0.07892	-2.3053	0.20993	0.73006	0.23916	1.21152	0.43395	-0.22895	-0.27191	0.04825	-0.7076	-0.18156	-0.48632	0.1118	-0.23489	0.53893
-0.57881	-0.67922	-0.22847	-0.156	-1.92266	-0.21058	-1.08796	0.61921	-0.76954	1.17262	-0.16998	1.56525	1.00712	1.91745	0.42442	1.45387	0.47311	2.03251	-0.23811	2.10599	-1.99868	-2.11507	-0.34471	-0.32015	-1.03799	-1.11027	-0.99467	-0.1885	-0.93835	0.12522
